idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
914,66.4,26.791339748949827,42.216396275100756,-15,-2.9472604533087123,1.870388358558422,0,-0.1305777405912669,-0.20575759529623053,0,0,70,nan,nan,nan
915,66.5,26.495963211660246,42.4024048078213,-15,-2.9602462986398206,1.8497671861230498,0,-0.12913811117279195,-0.2066641783249608,0,0,70,nan,nan,nan
916,66.6,26.199295298503955,42.58634670715239,-15,-2.973087865742618,1.8290558586446584,0,-0.1276921877449651,-0.20756068883319925,0,0,70,nan,nan,nan
917,66.7,25.90135046865651,42.768213008025334,-15,-2.985784528737241,1.8082553855641297,0,-0.1262400407800544,-0.20844708312628837,0,0,70,nan,nan,nan
918,66.8,25.60214324352858,42.94799484653321,-15,-2.9983356688062455,1.7873667806671765,0,-0.12478174105365424,-0.20932331800262088,0,0,70,nan,nan,nan
919,66.9,25.301688206058188,43.12568346036287,-15,-3.010740674224774,1.7663910620349315,0,-0.12331735964123586,-0.21018935075574516,0,0,70,nan,nan,nan
920,67.0,25.000000000000007,43.30127018922193,-15,-3.022998940390363,1.74532925199433,0,-0.12184696791468347,-0.2110451391764465,0,0,70,nan,nan,nan
921,67.1,24.697093329211544,43.47474647526096,-15,-3.0351098698524126,1.7241823770682771,0,-0.12037063753881524,-0.21189064155480475,0,0,70,nan,nan,nan
922,67.2,24.39298295693664,43.64610386349048,-15,-3.047072872341306,1.702951467925626,0,-0.11888844046789113,-0.2127258166822266,0,0,70,nan,nan,nan
923,67.3,24.087683705085766,43.81533400219318,-15,-3.0588873647971817,1.6816375593309336,0,-0.11740044894210513,-0.21355062385345483,0,0,70,nan,nan,nan
924,67.4,23.781210453513754,43.98242864333083,-15,-3.0705527713983427,1.6602416900940358,0,-0.115906735484065,-0.21436502286855139,0,0,70,nan,nan,nan
925,67.5,23.473578139294542,44.14737964294634,-15,-3.0820685235893293,1.6387649030194154,0,-0.11440737289525746,-0.21516897403485724,0,0,70,nan,nan,nan
926,67.6,23.16480175599308,44.31017896156074,-15,-3.0934340601086268,1.617208244855373,0,-0.11290243425249964,-0.21596243816892688,0,0,70,nan,nan,nan
927,67.7,22.854896352934713,44.470818664564874,-15,-3.104648827016019,1.5955727662430188,0,-0.11139199290437805,-0.21674537659843765,0,0,70,nan,nan,nan
928,67.8,22.543877034471542,44.62929092260627,-15,-3.115712277719589,1.5738595216650544,0,-0.10987612246767291,-0.21751775116407515,0,0,70,nan,nan,nan
929,67.9,22.231758959246374,44.785588011970646,-15,-3.1266238730023574,1.5520695693943882,0,-0.10835489682377077,-0.21827952422139274,0,0,70,nan,nan,nan
930,68.0,21.918557339453873,44.93970231495835,-15,-3.137383081048564,1.5302039714425542,0,-0.10682839011506341,-0.2190306586426462,0,0,70,nan,nan,nan
931,68.1,21.604287440099114,45.09162632025569,-15,-3.1479893774695875,1.5082637935079468,0,-0.1052966767413342,-0.2197711178186036,0,0,70,nan,nan,nan
932,68.2,21.28896457825364,45.241352623300976,-15,-3.158442245329504,1.486250104923888,0,-0.10375983135613213,-0.22050086566032934,0,0,70,nan,nan,nan
933,68.3,20.972604122308855,45.38887392664543,-15,-3.16874117517028,1.4641639786065002,0,-0.10221792886313298,-0.2212198666009431,0,0,70,nan,nan,nan
934,68.4,20.65522149122709,45.534183040308854,-15,-3.1788856650366055,1.4420064910024228,0,-0.10067104441248907,-0.22192808559735341,0,0,70,nan,nan,nan
935,68.5,20.33683215379001,45.67727288213004,-15,-3.188875220500356,1.4197787220363418,0,-0.09911925339716615,-0.22262548813196556,0,0,70,nan,nan,nan
936,68.6,20.017451627844746,45.81813647811198,-15,-3.198709354684691,1.3974817550583578,0,-0.09756263144926905,-0.2233120402143639,0,0,70,nan,nan,nan
937,68.7,19.697095479547563,45.95676696276172,-15,-3.208387588287785,1.3751166767911855,0,-0.09600125443635552,-0.22398770838296841,0,0,70,nan,nan,nan
938,68.8,19.375779322605148,46.093157579425025,-15,-3.2179094496061857,1.3526845772771856,0,-0.09443519845773823,-0.22465245970666595,0,0,70,nan,nan,nan
939,68.9,19.0535188175137,46.22730168061565,-15,-3.227274474557805,1.3301865498252428,0,-0.09286453984077636,-0.2253062617864147,0,0,70,nan,nan,nan
940,69.0,18.730329670795598,46.35919272833937,-15,-3.2364822067045407,1.307623690957475,0,-0.09128935513715497,-0.2259490827568237,0,0,70,nan,nan,nan
941,69.1,18.406227634233893,46.488824294412574,-15,-3.2455321972745166,1.2849971003557918,0,-0.08970972111915428,-0.22658089128770578,0,0,70,nan,nan,nan
942,69.2,18.081228504104622,46.61619006077561,-15,-3.2544240051839597,1.2623078808082988,0,-0.08812571477590782,-0.22720165658560443,0,0,70,nan,nan,nan
943,69.3,17.755348120406858,46.74128381980072,-15,-3.263157197058698,1.239557138155545,0,-0.08653741330964997,-0.22781134839529482,0,0,70,nan,nan,nan
944,69.4,17.428602366090757,46.86409947459458,-15,-3.2717313472552805,1.2167459812366312,0,-0.08494489413195346,-0.22840993700125836,0,0,70,nan,nan,nan
945,69.5,17.10100716628344,46.984631039295415,-15,-3.2801460378817207,1.193875521835166,0,-0.08334823485995639,-0.2289973932291307,0,0,70,nan,nan,nan
946,69.6,16.772578487512742,47.10287263936484,-15,-3.288400858817872,1.170946874625072,0,-0.08174751331257898,-0.2295736884471243,0,0,70,nan,nan,nan
947,69.7,16.443332336929164,47.21881851187405,-15,-3.2964954077354056,1.1479611571162698,0,-0.08014280750673138,-0.2301387945674231,0,0,70,nan,nan,nan
948,69.8,16.113284761525556,47.33246300578482,-15,-3.3044292901174277,1.124919489600201,0,-0.07853419565351048,-0.23069268404755214,0,0,70,nan,nan,nan
949,69.9,15.782451847355116,47.44380058222483,-15,-3.312202119277704,1.1018229950952332,0,-0.07692175615438859,-0.23123532989171952,0,0,70,nan,nan,nan
950,70.0,15.450849718747373,47.552825814757675,-15,-3.319813516379506,1.078672799291926,0,-0.07530556759739226,-0.23176670565213234,0,0,70,nan,nan,nan
951,70.1,15.118494537522228,47.65953338964735,-15,-3.327263110454079,1.055470030498161,0,-0.0736857087532715,-0.23228678543028577,0,0,70,nan,nan,nan
952,70.2,14.785402502202336,47.76391810611718,-15,-3.3345505384187164,1.0322158195841555,0,-0.07206225857166113,-0.2327955438782251,0,0,70,nan,nan,nan
953,70.3,14.45158984722358,47.86597487660336,-15,-3.3416754450944604,1.008911299927343,0,-0.07043529617723265,-0.23329295619978133,0,0,70,nan,nan,nan
954,70.4,14.117072842143813,47.96569872700288,-15,-3.3486374832234116,0.9855576073571329,0,-0.06880490086583783,-0.2337789981517797,0,0,70,nan,nan,nan
955,70.5,13.781867790849958,48.063084796915945,-15,-3.355436313485653,0.962155880099556,0,-0.06717115210064416,-0.23425364604522106,0,0,70,nan,nan,nan
956,70.6,13.445991030763285,48.15812833988291,-15,-3.36207160451579,0.9387072587217818,0,-0.06553412950826142,-0.23471687674643676,0,0,70,nan,nan,nan
957,70.7,13.109458932043236,48.25082472361557,-15,-3.3685430329190984,0.9152128860765361,0,-0.06389391287486129,-0.23516866767821604,0,0,70,nan,nan,nan
958,70.8,12.772287896789525,48.34116943022297,-15,-3.3748502832872878,0.8916739072463956,0,-0.062250582142288506,-0.23560899682090616,0,0,70,nan,nan,nan
959,70.9,12.434494358242738,48.429158056431554,-15,-3.380993048213874,0.8680914694879803,0,-0.0606042174041646,-0.23603784271348593,0,0,70,nan,nan,nan
960,71.0,12.096094779983394,48.514786313799824,-15,-3.3869710283091594,0.8444667221760372,0,-0.05895489890198426,-0.23645518445461158,0,0,70,nan,nan,nan
961,71.1,11.757105655129498,48.59805002892731,-15,-3.3927839322148285,0.8208008167474188,0,-0.05730270702120428,-0.23686100170363544,0,0,70,nan,nan,nan
962,71.2,11.417543505532784,48.67894514365801,-15,-3.3984314766181454,0.79709490664497,0,-0.055647722287326215,-0.23725527468159732,0,0,70,nan,nan,nan
963,71.3,11.077424880973362,48.75746771527816,-15,-3.4039133862657645,0.7733501472613046,0,-0.05399002536197109,-0.23763798417218845,0,0,70,nan,nan,nan
964,71.4,10.736766358353156,48.833613916708394,-15,-3.409229393977142,0.7495676958824958,0,-0.05232969703894838,-0.23800911152268825,0,0,70,nan,nan,nan
965,71.5,10.395584540887972,48.90738003669028,-15,-3.4143792406575617,0.7257487116316728,0,-0.05066681824031824,-0.23836863864487318,0,0,70,nan,nan,nan
966,71.6,10.053896057298228,48.9787624799672,-15,-3.4193626753107633,0.7018943554125222,0,-0.049001470012447174,-0.23871654801589856,0,0,70,nan,nan,nan
967,71.7,9.711717560998594,49.04775776745958,-15,-3.424179455051172,0.6780057898527148,0,-0.047333733522058524,-0.23905282267915248,0,0,70,nan,nan,nan
968,71.8,9.369065729286225,49.114362536434435,-15,-3.4288293451157372,0.6540841792472334,0,-0.045663690052275954,-0.23937744624508228,0,0,70,nan,nan,nan
969,71.9,9.025957262527992,49.1785735406693,-15,-3.433312118875379,0.6301306895016306,0,-0.04399142099866209,-0.23969040289199325,0,0,70,nan,nan,nan
970,72.0,8.68240888334652,49.2403876506104,-15,-3.437627557846027,0.6061464880752041,0,-0.04231700786525144,-0.23999167736682,0,0,70,nan,nan,nan
971,72.1,8.338437335805118,49.299801853525246,-15,-3.4417754516992756,0.5821327439240934,0,-0.04064053226057778,-0.24028125498586966,0,0,70,nan,nan,nan
972,72.2,7.994059384591735,49.35681325364939,-15,-3.445755598272628,0.5580906274443098,0,-0.03896207589369693,-0.24055912163553758,0,0,70,nan,nan,nan
973,72.3,7.649291814201894,49.41141907232765,-15,-3.4495678035793587,0.5340213104146936,0,-0.03728172057020435,-0.24082526377299535,0,0,70,nan,nan,nan
974,72.4,7.304151428120571,49.46361664814942,-15,-3.453211881817956,0.5099259659397997,0,-0.03559954818824785,-0.24107966842685052,0,0,70,nan,nan,nan
975,72.5,6.958655048003284,49.513403437078516,-15,-3.4566876553811885,0.4858057683927255,0,-0.03391564073453624,-0.24132232319777927,0,0,70,nan,nan,nan
976,72.6,6.612819512856112,49.56077701257709,-15,-3.4599949548647575,0.46166189335786656,0,-0.03223008028034285,-0.24155321625913045,0,0,70,nan,nan,nan
977,72.7,6.266661678215202,49.60573506572389,-15,-3.463133619075551,0.4374955175736347,0,-0.03054294897750656,-0.24177233635750184,0,0,70,nan,nan,nan
978,72.8,5.920198415325047,49.64827540532685,-15,-3.466103495039503,0.41330781887509116,0,-0.028854329054426833,-0.24197967281328908,0,0,70,nan,nan,nan
979,72.9,5.573446610316273,49.688395958029815,-15,-3.4689044380090497,0.3890999761365453,0,-0.027164302812056323,-0.2421752155212058,0,0,70,nan,nan,nan
980,73.0,5.226423163382673,49.72609476841367,-15,-3.4715363114701825,0.36487316921410073,0,-0.025472952619889876,-0.2423589549507763,0,0,70,nan,nan,nan
981,73.1,4.879144987957472,49.761369999091556,-15,-3.4739989871491015,0.3406285788881479,0,-0.023780360911949704,-0.24253088214679996,0,0,70,nan,nan,nan
982,73.2,4.531629009889006,49.79421993079852,-15,-3.476292345018469,0.3163673868058153,0,-0.022086610182767773,-0.2426909887297879,0,0,70,nan,nan,nan
983,73.3,4.183892166615772,49.82464296247522,-15,-3.478416273303256,0.29209077542337764,0,-0.020391782983365095,-0.24283926689637103,0,0,70,nan,nan,nan
984,73.4,3.8359514063409184,49.85263761134601,-15,-3.480370668486197,0.2677999279486237,0,-0.018695961917228266,-0.24297570941968072,0,0,70,nan,nan,nan
985,73.5,3.487823687206273,49.87820251299121,-15,-3.4821554353128255,0.24349602828319314,0,-0.016999229636283825,-0.24310030964970092,0,0,70,nan,nan,nan
986,73.6,3.139525976465676,49.901336421413575,-15,-3.483770486796126,0.21918026096486423,0,-0.015301668836869137,-0.24321306151359212,0,0,70,nan,nan,nan
987,73.7,2.7910752496581748,49.92203820909905,-15,-3.485215744220767,0.19485381110983155,0,-0.013603362255702666,-0.24331395951598767,0,0,70,nan,nan,nan
988,73.8,2.4424884897806582,49.940306867071705,-15,-3.4864911371469414,0.17051786435494545,0,-0.011904392665851499,-0.24340299873926122,0,0,70,nan,nan,nan
989,73.9,2.0937826864599764,49.95614150494292,-15,-3.4875966034137966,0.14617360679991473,0,-0.010204842872696336,-0.2434801748437666,0,0,70,nan,nan,nan
990,74.0,1.744974835125054,49.969541350954785,-15,-3.488532089142465,0.12182222494950956,0,-0.008504795709896498,-0.24354548406804938,0,0,70,nan,nan,nan
991,74.1,1.396081936178438,49.98050575201772,-15,-3.4892975487386946,0.09746490565572434,0,-0.0068043340353521305,-0.24359892322903015,0,0,70,nan,nan,nan
992,74.2,1.0471209941678414,49.989034173742276,-15,-3.4898929448950633,0.0731028360599407,0,-0.005103540727166416,-0.24364048972215957,0,0,70,nan,nan,nan
993,74.3,0.6981090169572676,49.995126200465215,-15,-3.490318248592802,0.04873720353506098,0,-0.003402498679605735,-0.24367018152154538,0,0,70,nan,nan,nan
994,74.4,0.34906301489808117,49.998781535269735,-15,-3.490573439103209,0.02436919562763814,0,-0.0017012907990595664,-0.2436879971800511,0,0,70,nan,nan,nan
995,74.5,3.061616997868383e-15,50.0,-15,-3.490658503988659,2.1374118819130998e-16,0,-1.4921949924252732e-17,-0.24369393582936688,0,0,70,nan,nan,nan
996,74.6,-0.349063014898075,49.998781535269735,-15,-3.490573439103209,-0.02436919562763771,0,0.0017012907990595365,-0.2436879971800511,0,0,70,nan,nan,nan
997,74.7,-0.6981090169572615,49.995126200465215,-15,-3.490318248592802,-0.04873720353506055,0,0.0034024986796057054,-0.24367018152154538,0,0,70,nan,nan,nan
998,74.8,-1.0471209941678574,49.989034173742276,-15,-3.4898929448950633,-0.0731028360599418,0,0.005103540727166493,-0.24364048972215957,0,0,70,nan,nan,nan
999,74.9,-1.396081936178454,49.98050575201772,-15,-3.4892975487386946,-0.09746490565572545,0,0.006804334035352208,-0.24359892322903015,0,0,70,nan,nan,nan
1000,75.0,-1.7449748351250367,49.969541350954785,-15,-3.488532089142465,-0.12182222494950835,0,0.008504795709896415,-0.24354548406804938,0,0,70,nan,nan,nan
1001,75.1,-2.0937826864599813,49.95614150494292,-15,-3.4875966034137966,-0.14617360679991506,0,0.010204842872696362,-0.2434801748437666,0,0,70,nan,nan,nan
1002,75.2,-2.4424884897806747,49.9403068670717,-15,-3.4864911371469414,-0.1705178643549466,0,0.011904392665851578,-0.2434029987392612,0,0,70,nan,nan,nan
1003,75.3,-2.7910752496581908,49.92203820909905,-15,-3.485215744220767,-0.19485381110983266,0,0.013603362255702746,-0.24331395951598767,0,0,70,nan,nan,nan
1004,75.4,-3.13952597646567,49.901336421413575,-15,-3.483770486796126,-0.21918026096486382,0,0.015301668836869106,-0.24321306151359212,0,0,70,nan,nan,nan
1005,75.5,-3.4878236872062667,49.87820251299121,-15,-3.4821554353128255,-0.2434960282831927,0,0.016999229636283794,-0.24310030964970092,0,0,70,nan,nan,nan
1006,75.6,-3.8359514063409343,49.85263761134601,-15,-3.480370668486197,-0.2677999279486248,0,0.018695961917228342,-0.24297570941968072,0,0,70,nan,nan,nan
1007,75.7,-4.183892166615777,49.82464296247522,-15,-3.478416273303256,-0.29209077542337797,0,0.02039178298336512,-0.24283926689637103,0,0,70,nan,nan,nan
1008,75.8,-4.5316290098889995,49.79421993079852,-15,-3.476292345018469,-0.31636738680581483,0,0.022086610182767745,-0.2426909887297879,0,0,70,nan,nan,nan
1009,75.9,-4.879144987957488,49.761369999091556,-15,-3.4739989871491015,-0.340628578888149,0,0.023780360911949783,-0.24253088214679996,0,0,70,nan,nan,nan
1010,76.0,-5.226423163382667,49.72609476841367,-15,-3.4715363114701825,-0.36487316921410035,0,0.025472952619889844,-0.2423589549507763,0,0,70,nan,nan,nan
1011,76.1,-5.5734466103162665,49.688395958029815,-15,-3.4689044380090497,-0.3890999761365448,0,0.02716430281205629,-0.2421752155212058,0,0,70,nan,nan,nan
1012,76.2,-5.920198415325053,49.64827540532685,-15,-3.466103495039503,-0.41330781887509155,0,0.028854329054426857,-0.24197967281328908,0,0,70,nan,nan,nan
1013,76.3,-6.266661678215218,49.60573506572389,-15,-3.463133619075551,-0.4374955175736359,0,0.03054294897750664,-0.24177233635750184,0,0,70,nan,nan,nan
1014,76.4,-6.612819512856129,49.560777012577084,-15,-3.459994954864757,-0.4616618933578677,0,0.03223008028034294,-0.24155321625913043,0,0,70,nan,nan,nan
1015,76.5,-6.958655048003267,49.513403437078516,-15,-3.4566876553811885,-0.4858057683927243,0,0.03391564073453616,-0.24132232319777927,0,0,70,nan,nan,nan
1016,76.6,-7.304151428120588,49.46361664814942,-15,-3.453211881817956,-0.5099259659398008,0,0.03559954818824794,-0.24107966842685052,0,0,70,nan,nan,nan
1017,76.7,-7.649291814201911,49.41141907232764,-15,-3.4495678035793578,-0.5340213104146947,0,0.03728172057020444,-0.24082526377299532,0,0,70,nan,nan,nan
1018,76.8,-7.99405938459174,49.35681325364939,-15,-3.445755598272628,-0.55809062744431,0,0.03896207589369695,-0.24055912163553758,0,0,70,nan,nan,nan
1019,76.9,-8.33843733580511,49.29980185352525,-15,-3.4417754516992756,-0.582132743924093,0,0.04064053226057775,-0.2402812549858697,0,0,70,nan,nan,nan
1020,77.0,-8.682408883346515,49.2403876506104,-15,-3.437627557846027,-0.6061464880752038,0,0.04231700786525141,-0.23999167736682,0,0,70,nan,nan,nan
1021,77.1,-9.025957262527998,49.1785735406693,-15,-3.433312118875379,-0.630130689501631,0,0.043991420998662115,-0.23969040289199325,0,0,70,nan,nan,nan
1022,77.2,-9.369065729286241,49.11436253643443,-15,-3.4288293451157372,-0.6540841792472345,0,0.04566369005227603,-0.23937744624508223,0,0,70,nan,nan,nan
1023,77.3,-9.71171756099861,49.04775776745958,-15,-3.424179455051172,-0.6780057898527159,0,0.047333733522058614,-0.23905282267915248,0,0,70,nan,nan,nan
1024,77.4,-10.053896057298244,48.9787624799672,-15,-3.4193626753107633,-0.7018943554125233,0,0.04900147001244726,-0.23871654801589856,0,0,70,nan,nan,nan
1025,77.5,-10.395584540887956,48.907380036690284,-15,-3.414379240657562,-0.7257487116316717,0,0.05066681824031815,-0.2383686386448732,0,0,70,nan,nan,nan
1026,77.6,-10.73676635835316,48.833613916708394,-15,-3.409229393977142,-0.749567695882496,0,0.0523296970389484,-0.23800911152268825,0,0,70,nan,nan,nan
1027,77.7,-11.077424880973377,48.75746771527816,-15,-3.4039133862657645,-0.7733501472613055,0,0.05399002536197116,-0.23763798417218845,0,0,70,nan,nan,nan
1028,77.8,-11.41754350553279,48.67894514365801,-15,-3.3984314766181454,-0.7970949066449704,0,0.05564772228732624,-0.23725527468159732,0,0,70,nan,nan,nan
1029,77.9,-11.757105655129504,48.59805002892731,-15,-3.3927839322148285,-0.820800816747419,0,0.05730270702120431,-0.23686100170363544,0,0,70,nan,nan,nan
1030,78.0,-12.096094779983389,48.514786313799824,-15,-3.3869710283091594,-0.8444667221760369,0,0.05895489890198423,-0.23645518445461158,0,0,70,nan,nan,nan
1031,78.1,-12.434494358242743,48.429158056431554,-15,-3.380993048213874,-0.8680914694879807,0,0.06060421740416462,-0.23603784271348593,0,0,70,nan,nan,nan
1032,78.2,-12.77228789678953,48.34116943022297,-15,-3.3748502832872878,-0.891673907246396,0,0.062250582142288534,-0.23560899682090616,0,0,70,nan,nan,nan
1033,78.3,-13.10945893204323,48.25082472361558,-15,-3.3685430329190993,-0.9152128860765357,0,0.06389391287486126,-0.23516866767821606,0,0,70,nan,nan,nan
1034,78.4,-13.44599103076328,48.15812833988291,-15,-3.36207160451579,-0.9387072587217815,0,0.06553412950826139,-0.23471687674643676,0,0,70,nan,nan,nan
1035,78.5,-13.781867790849953,48.063084796915945,-15,-3.355436313485653,-0.9621558800995557,0,0.06717115210064413,-0.23425364604522106,0,0,70,nan,nan,nan
1036,78.6,-14.117072842143827,47.965698727002874,-15,-3.3486374832234116,-0.9855576073571339,0,0.0688049008658379,-0.23377899815177966,0,0,70,nan,nan,nan
1037,78.7,-14.451589847223586,47.86597487660336,-15,-3.3416754450944604,-1.0089112999273435,0,0.07043529617723268,-0.23329295619978133,0,0,70,nan,nan,nan
1038,78.8,-14.785402502202341,47.76391810611718,-15,-3.3345505384187164,-1.032215819584156,0,0.07206225857166115,-0.2327955438782251,0,0,70,nan,nan,nan
1039,78.9,-15.118494537522231,47.65953338964734,-15,-3.3272631104540786,-1.0554700304981612,0,0.07368570875327152,-0.23228678543028575,0,0,70,nan,nan,nan
1040,79.0,-15.450849718747367,47.55282581475768,-15,-3.3198135163795066,-1.0786727992919256,0,0.07530556759739224,-0.23176670565213237,0,0,70,nan,nan,nan
1041,79.1,-15.78245184735512,47.443800582224824,-15,-3.3122021192777034,-1.1018229950952334,0,0.0769217561543886,-0.2312353298917195,0,0,70,nan,nan,nan
1042,79.2,-16.113284761525563,47.33246300578482,-15,-3.3044292901174277,-1.1249194896002015,0,0.07853419565351051,-0.23069268404755214,0,0,70,nan,nan,nan
1043,79.3,-16.44333233692916,47.218818511874055,-15,-3.2964954077354056,-1.1479611571162696,0,0.08014280750673136,-0.23013879456742312,0,0,70,nan,nan,nan
1044,79.4,-16.77257848751275,47.10287263936483,-15,-3.288400858817872,-1.1709468746250724,0,0.08174751331257903,-0.22957368844712428,0,0,70,nan,nan,nan
1045,79.5,-17.101007166283434,46.98463103929542,-15,-3.2801460378817215,-1.1938755218351653,0,0.08334823485995635,-0.22899739322913076,0,0,70,nan,nan,nan
1046,79.6,-17.428602366090757,46.864099474594575,-15,-3.2717313472552805,-1.2167459812366312,0,0.08494489413195346,-0.2284099370012583,0,0,70,nan,nan,nan
1047,79.7,-17.755348120406865,46.741283819800714,-15,-3.263157197058697,-1.2395571381555455,0,0.08653741330965001,-0.2278113483952948,0,0,70,nan,nan,nan
1048,79.8,-18.081228504104605,46.616190060775615,-15,-3.25442400518396,-1.2623078808082975,0,0.08812571477590773,-0.22720165658560446,0,0,70,nan,nan,nan
1049,79.9,-18.40622763423391,46.48882429441257,-15,-3.2455321972745157,-1.2849971003557932,0,0.08970972111915436,-0.22658089128770575,0,0,70,nan,nan,nan
1050,80.0,-18.730329670795605,46.35919272833937,-15,-3.2364822067045407,-1.3076236909574754,0,0.091289355137155,-0.2259490827568237,0,0,70,nan,nan,nan
1051,80.1,-19.053518817513705,46.22730168061565,-15,-3.227274474557805,-1.330186549825243,0,0.09286453984077638,-0.2253062617864147,0,0,70,nan,nan,nan
1052,80.2,-19.37577932260515,46.093157579425025,-15,-3.2179094496061857,-1.3526845772771858,0,0.09443519845773826,-0.22465245970666595,0,0,70,nan,nan,nan
1053,80.3,-19.697095479547556,45.95676696276172,-15,-3.208387588287785,-1.3751166767911849,0,0.09600125443635549,-0.22398770838296841,0,0,70,nan,nan,nan
1054,80.4,-20.01745162784475,45.818136478111974,-15,-3.198709354684691,-1.397481755058358,0,0.09756263144926908,-0.22331204021436385,0,0,70,nan,nan,nan
1055,80.5,-20.336832153790002,45.67727288213005,-15,-3.1888752205003565,-1.4197787220363414,0,0.09911925339716611,-0.2226254881319656,0,0,70,nan,nan,nan
1056,80.6,-20.655221491227092,45.534183040308854,-15,-3.1788856650366055,-1.4420064910024233,0,0.10067104441248909,-0.22192808559735341,0,0,70,nan,nan,nan
1057,80.7,-20.972604122308862,45.38887392664543,-15,-3.16874117517028,-1.4641639786065008,0,0.10221792886313301,-0.2212198666009431,0,0,70,nan,nan,nan
1058,80.8,-21.288964578253637,45.241352623300976,-15,-3.158442245329504,-1.4862501049238876,0,0.10375983135613212,-0.22050086566032934,0,0,70,nan,nan,nan
1059,80.9,-21.60428744009912,45.091626320255685,-15,-3.147989377469587,-1.5082637935079475,0,0.10529667674133424,-0.21977111781860356,0,0,70,nan,nan,nan
1060,81.0,-21.918557339453876,44.939702314958346,-15,-3.1373830810485637,-1.5302039714425542,0,0.10682839011506343,-0.21903065864264618,0,0,70,nan,nan,nan
1061,81.1,-22.23175895924638,44.78558801197064,-15,-3.126623873002357,-1.5520695693943887,0,0.1083548968237708,-0.21827952422139268,0,0,70,nan,nan,nan
1062,81.2,-22.543877034471542,44.629290922606266,-15,-3.1157122777195885,-1.5738595216650544,0,0.10987612246767291,-0.21751775116407512,0,0,70,nan,nan,nan
1063,81.3,-22.854896352934713,44.470818664564874,-15,-3.104648827016019,-1.5955727662430188,0,0.11139199290437805,-0.21674537659843765,0,0,70,nan,nan,nan
1064,81.4,-23.164801755993096,44.31017896156073,-15,-3.0934340601086268,-1.6172082448553744,0,0.11290243425249973,-0.21596243816892682,0,0,70,nan,nan,nan
1065,81.5,-23.473578139294528,44.147379642946355,-15,-3.0820685235893297,-1.6387649030194145,0,0.11440737289525739,-0.2151689740348573,0,0,70,nan,nan,nan
1066,81.6,-23.781210453513747,43.98242864333083,-15,-3.0705527713983427,-1.660241690094035,0,0.11590673548406495,-0.21436502286855139,0,0,70,nan,nan,nan
1067,81.7,-24.087683705085773,43.815334002193175,-15,-3.058887364797181,-1.6816375593309338,0,0.11740044894210516,-0.2135506238534548,0,0,70,nan,nan,nan
1068,81.8,-24.392982956936642,43.646103863490474,-15,-3.047072872341306,-1.7029514679256263,0,0.11888844046789114,-0.21272581668222657,0,0,70,nan,nan,nan
1069,81.9,-24.697093329211558,43.47474647526094,-15,-3.0351098698524117,-1.724182377068278,0,0.12037063753881531,-0.21189064155480467,0,0,70,nan,nan,nan
1070,82.0,-24.99999999999999,43.30127018922194,-15,-3.0229989403903637,-1.7453292519943286,0,0.12184696791468337,-0.21104513917644654,0,0,70,nan,nan,nan
1071,82.1,-25.3016882060582,43.125683460362865,-15,-3.010740674224774,-1.7663910620349321,0,0.1233173596412359,-0.21018935075574513,0,0,70,nan,nan,nan
1072,82.2,-25.602143243528587,42.94799484653321,-15,-2.9983356688062455,-1.7873667806671771,0,0.12478174105365428,-0.20932331800262088,0,0,70,nan,nan,nan
1073,82.3,-25.901350468656503,42.768213008025334,-15,-2.985784528737241,-1.808255385564129,0,0.12624004078005438,-0.20844708312628837,0,0,70,nan,nan,nan
1074,82.4,-26.199295298503948,42.58634670715239,-15,-2.973087865742618,-1.8290558586446581,0,0.12769218774496507,-0.20756068883319925,0,0,70,nan,nan,nan
1075,82.5,-26.49596321166024,42.402404807821306,-15,-2.960246298639821,-1.8497671861230496,0,0.1291381111727919,-0.20666417832496084,0,0,70,nan,nan,nan
1076,82.6,-26.79133974894982,42.216396275100756,-15,-2.9472604533087123,-1.8703883585584213,0,0.13057774059126687,-0.20575759529623053,0,0,70,nan,nan,nan
1077,82.7,-27.08541051413699,42.028330174784216,-15,-2.9341309626610736,-1.8909183709039223,0,0.13201100583488315,-0.20484098393258618,0,0,70,nan,nan,nan
1078,82.8,-27.378161174627525,41.838215672948074,-15,-2.920858466609756,-1.9113562225557141,0,0.13343783704831488,-0.20391438890837238,0,0,70,nan,nan,nan
1079,82.9,-27.669577462167215,41.64606203550497,-15,-2.907443612037493,-1.9317009174017385,0,0.13485816468982145,-0.20297785538452356,0,0,70,nan,nan,nan
1080,83.0,-27.959645173537336,41.45187862775209,-15,-2.893887052765371,-1.951951463870271,0,0.1362719195346375,-0.2020314290063624,0,0,70,nan,nan,nan
1081,83.1,-28.248350171246894,41.25567491391476,-15,-2.8801894495209632,-1.9721068749782493,0,0.1376790326783465,-0.20107515590137529,0,0,70,nan,nan,nan
1082,83.2,-28.535678384221598,41.05746045668519,-15,-2.866351469906125,-1.9921661683793694,0,0.139079435540239,-0.20010908267696417,0,0,70,nan,nan,nan
1083,83.3,-28.82161580848966,40.85724491675643,-15,-2.852373788364465,-2.012128366411968,0,0.1404730598666549,-0.19913325641817534,0,0,70,nan,nan,nan
1084,83.4,-29.106148507864464,40.65503805235139,-15,-2.8382570861484577,-2.031992496146678,0,0.14185983773431088,-0.19814772468540373,0,0,70,nan,nan,nan
