idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
49,4.9,0,0,-4.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
50,5.0,0,0,-5.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
51,5.1000000000000005,0,0,-5.1000000000000005,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
52,5.2,0,0,-5.2,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
53,5.300000000000001,0,0,-5.300000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
54,5.4,0,0,-5.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
55,5.5,0,0,-5.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
56,5.6000000000000005,0,0,-5.6000000000000005,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
57,5.7,0,0,-5.7,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
58,5.800000000000001,0,0,-5.800000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
59,5.9,0,0,-5.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
60,6.0,0,0,-6.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
61,6.1000000000000005,0,0,-6.1000000000000005,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
62,6.2,0,0,-6.2,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
63,6.300000000000001,0,0,-6.300000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
64,6.4,0,0,-6.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
65,6.5,0,0,-6.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
66,6.6000000000000005,0,0,-6.6000000000000005,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
67,6.7,0,0,-6.7,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
68,6.800000000000001,0,0,-6.800000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
69,6.9,0,0,-6.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
70,7.0,0,0,-7.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
71,7.1000000000000005,0,0,-7.1000000000000005,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
72,7.2,0,0,-7.2,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
73,7.300000000000001,0,0,-7.300000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
74,7.4,0,0,-7.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
75,7.5,0,0,-7.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
76,7.6000000000000005,0,0,-7.6000000000000005,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
77,7.7,0,0,-7.7,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
78,7.800000000000001,0,0,-7.800000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
79,7.9,0,0,-7.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
80,8.0,0,0,-8.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
81,8.1,0,0,-8.1,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
82,8.200000000000001,0,0,-8.200000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
83,8.3,0,0,-8.3,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
84,8.4,0,0,-8.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
85,8.5,0,0,-8.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
86,8.6,0,0,-8.6,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
87,8.700000000000001,0,0,-8.700000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
88,8.8,0,0,-8.8,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
89,8.9,0,0,-8.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
90,9.0,0,0,-9.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
91,9.1,0,0,-9.1,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
92,9.200000000000001,0,0,-9.200000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
93,9.3,0,0,-9.3,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
94,9.4,0,0,-9.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
95,9.5,0,0,-9.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
96,9.600000000000001,0,0,-9.600000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
97,9.700000000000001,0,0,-9.700000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
98,9.8,0,0,-9.8,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
99,9.9,0,0,-9.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
100,10.0,0,0,-10.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
101,10.100000000000001,0,0,-10.100000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
102,10.200000000000001,0,0,-10.200000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
103,10.3,0,0,-10.3,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
104,10.4,0,0,-10.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
105,10.5,0,0,-10.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
106,10.600000000000001,0,0,-10.600000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
107,10.700000000000001,0,0,-10.700000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
108,10.8,0,0,-10.8,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
109,10.9,0,0,-10.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
110,11.0,0,0,-11.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
111,11.100000000000001,0,0,-11.100000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
112,11.200000000000001,0,0,-11.200000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
113,11.3,0,0,-11.3,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
114,11.4,0,0,-11.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
115,11.5,0,0,-11.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
116,11.600000000000001,0,0,-11.600000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
117,11.700000000000001,0,0,-11.700000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
118,11.8,0,0,-11.8,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
119,11.9,0,0,-11.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
120,12.0,0,0,-12.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
121,12.100000000000001,0,0,-12.100000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
122,12.200000000000001,0,0,-12.200000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
123,12.3,0,0,-12.3,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
124,12.4,0,0,-12.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
125,12.5,0,0,-12.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
126,12.600000000000001,0,0,-12.600000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
127,12.700000000000001,0,0,-12.700000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
128,12.8,0,0,-12.8,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
129,12.9,0,0,-12.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
130,13.0,0,0,-13.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
131,13.100000000000001,0,0,-13.100000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
132,13.200000000000001,0,0,-13.200000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
133,13.3,0,0,-13.3,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
134,13.4,0,0,-13.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
135,13.5,0,0,-13.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
136,13.600000000000001,0,0,-13.600000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
137,13.700000000000001,0,0,-13.700000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
138,13.8,0,0,-13.8,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
139,13.9,0,0,-13.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
140,14.0,0,0,-14.0,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
141,14.100000000000001,0,0,-14.100000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
142,14.200000000000001,0,0,-14.200000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
143,14.3,0,0,-14.3,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
144,14.4,0,0,-14.4,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
145,14.5,0,0,-14.5,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
146,14.600000000000001,0,0,-14.600000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
147,14.700000000000001,0,0,-14.700000000000001,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
148,14.8,0,0,-14.8,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
149,14.9,0,0,-14.9,0.0,0.0,-1.0,0,0,0,0,10,nan,nan,nan
150,15.0,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
151,15.1,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
152,15.2,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
153,15.3,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
154,15.4,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
155,15.5,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
156,15.6,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
157,15.7,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
158,15.8,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
159,15.9,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
160,16.0,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
161,16.1,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
162,16.2,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
163,16.3,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
164,16.4,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
165,16.5,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
166,16.6,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
167,16.7,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
168,16.8,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
169,16.9,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
170,17.0,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
171,17.1,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
172,17.2,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
173,17.3,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
174,17.4,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
175,17.5,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
176,17.6,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
177,17.7,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
178,17.8,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
179,17.9,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
180,18.0,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
181,18.1,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
182,18.2,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
183,18.3,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
184,18.4,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
185,18.5,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
186,18.6,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
187,18.7,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
188,18.8,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
189,18.9,0,0,-15,0.0,0.0,0.0,0,0,0,0,20,nan,nan,nan
190,19.0,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
191,19.1,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
192,19.2,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
193,19.3,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
194,19.4,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
195,19.5,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
196,19.6,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
197,19.7,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
198,19.8,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
199,19.9,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
200,20.0,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
201,20.1,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
202,20.2,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
203,20.3,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
204,20.4,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
205,20.5,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
206,20.6,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
207,20.7,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
208,20.8,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
209,20.9,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
210,21.0,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
211,21.1,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
212,21.2,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
213,21.3,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
214,21.4,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
215,21.5,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
216,21.6,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
217,21.7,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
218,21.8,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
219,21.9,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
220,22.0,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
221,22.1,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
222,22.2,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
223,22.3,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
224,22.4,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
225,22.5,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
226,22.6,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
227,22.7,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
228,22.8,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
229,22.9,0,0,-15,0.0,0.0,0.0,0,0,0,0,40,nan,nan,nan
270,23.0,0,0.0,-15,0,0.6285393610547089,0,0.0,0,0,0,70,nan,nan,nan
271,23.1,0,0.06285393610547088,-15,0,0.6285393610547089,0,0.00019502208386832715,0,0,0,70,nan,nan,nan
272,23.2,0,0.12570787221094176,-15,0,0.6285393610547089,0,0.00039003466263542167,0,0,0,70,nan,nan,nan
273,23.3,0,0.18856180831641267,-15,0,0.6285393610547089,0,0.0005850282316633163,0,0,0,70,nan,nan,nan
274,23.4,0,0.2514157444218835,-15,0,0.6285393610547089,0,0.0007799932872405512,0,0,0,70,nan,nan,nan
275,23.5,0,0.31426968052735443,-15,0,0.6285393610547089,0,0.0009749203270453724,0,0,0,70,nan,nan,nan
276,23.6,0,0.37712361663282534,-15,0,0.6285393610547089,0,0.001169799850608861,0,0,0,70,nan,nan,nan
277,23.7,0,0.4399775527382962,-15,0,0.6285393610547089,0,0.0013646223597779722,0,0,0,70,nan,nan,nan
278,23.8,0,0.502831488843767,-15,0,0.6285393610547089,0,0.001559378359178463,0,0,0,70,nan,nan,nan
279,23.9,0,0.565685424949238,-15,0,0.6285393610547089,0,0.0017540583566776821,0,0,0,70,nan,nan,nan
280,24.0,0,0.6285393610547089,-15,0,0.6285393610547089,0,0.0019486528638472042,0,0,0,70,nan,nan,nan
281,24.1,0,0.6913932971601798,-15,0,0.6285393610547089,0,0.0021431523964252817,0,0,0,70,nan,nan,nan
282,24.2,0,0.7542472332656507,-15,0,0.6285393610547089,0,0.002337547474779094,0,0,0,70,nan,nan,nan
283,24.3,0,0.8171011693711214,-15,0,0.6285393610547089,0,0.0025318286243667734,0,0,0,70,nan,nan,nan
284,24.4,0,0.8799551054765924,-15,0,0.6285393610547089,0,0.0027259863761991783,0,0,0,70,nan,nan,nan
285,24.5,0,0.9428090415820632,-15,0,0.6285393610547089,0,0.0029200112673014003,0,0,0,70,nan,nan,nan
286,24.6,0,1.005662977687534,-15,0,0.6285393610547089,0,0.003113893841173977,0,0,0,70,nan,nan,nan
287,24.7,0,1.068516913793005,-15,0,0.6285393610547089,0,0.003307624648253783,0,0,0,70,nan,nan,nan
288,24.8,0,1.131370849898476,-15,0,0.6285393610547089,0,0.003501194246374595,0,0,0,70,nan,nan,nan
289,24.9,0,1.1942247860039468,-15,0,0.6285393610547089,0,0.0036945932012272874,0,0,0,70,nan,nan,nan
290,25.0,0,1.2570787221094177,-15,0,0.6285393610547089,0,0.0038878120868196453,0,0,0,70,nan,nan,nan
291,25.1,0,1.3199326582148887,-15,0,0.6285393610547089,0,0.004080841485935778,0,0,0,70,nan,nan,nan
292,25.2,0,1.3827865943203597,-15,0,0.6285393610547089,0,0.0042736719905950935,0,0,0,70,nan,nan,nan
293,25.3,0,1.4456405304258304,-15,0,0.6285393610547089,0,0.004466294202510839,0,0,0,70,nan,nan,nan
294,25.4,0,1.5084944665313014,-15,0,0.6285393610547089,0,0.004658698733548156,0,0,0,70,nan,nan,nan
295,25.5,0,1.5713484026367721,-15,0,0.6285393610547089,0,0.0048508762061816426,0,0,0,70,nan,nan,nan
296,25.6,0,1.6342023387422429,-15,0,0.6285393610547089,0,0.005042817253952407,0,0,0,70,nan,nan,nan
297,25.7,0,1.6970562748477138,-15,0,0.6285393610547089,0,0.005234512521924566,0,0,0,70,nan,nan,nan
298,25.8,0,1.7599102109531848,-15,0,0.6285393610547089,0,0.005425952667141204,0,0,0,70,nan,nan,nan
299,25.9,0,1.8227641470586557,-15,0,0.6285393610547089,0,0.005617128359079724,0,0,0,70,nan,nan,nan
300,26.0,0,1.8856180831641265,-15,0,0.6285393610547089,0,0.005808030280106606,0,0,0,70,nan,nan,nan
301,26.1,0,1.9484720192695975,-15,0,0.6285393610547089,0,0.005998649125931546,0,0,0,70,nan,nan,nan
302,26.2,0,2.011325955375068,-15,0,0.6285393610547089,0,0.006188975606060919,0,0,0,70,nan,nan,nan
303,26.3,0,2.074179891480539,-15,0,0.6285393610547089,0,0.006379000444250594,0,0,0,70,nan,nan,nan
304,26.4,0,2.13703382758601,-15,0,0.6285393610547089,0,0.006568714378958046,0,0,0,70,nan,nan,nan
305,26.5,0,2.199887763691481,-15,0,0.6285393610547089,0,0.0067581081637937395,0,0,0,70,nan,nan,nan
306,26.6,0,2.262741699796952,-15,0,0.6285393610547089,0,0.0069471725679717995,0,0,0,70,nan,nan,nan
307,26.7,0,2.325595635902423,-15,0,0.6285393610547089,0,0.007135898376759893,0,0,0,70,nan,nan,nan
308,26.8,0,2.3884495720078935,-15,0,0.6285393610547089,0,0.007324276391928357,0,0,0,70,nan,nan,nan
309,26.9,0,2.4513035081133645,-15,0,0.6285393610547089,0,0.007512297432198492,0,0,0,70,nan,nan,nan
310,27.0,0,2.5141574442188355,-15,0,0.6285393610547089,0,0.007699952333690049,0,0,0,70,nan,nan,nan
311,27.1,0,2.5770113803243064,-15,0,0.6285393610547089,0,0.007887231950367878,0,0,0,70,nan,nan,nan
312,27.2,0,2.6398653164297774,-15,0,0.6285393610547089,0,0.00807412715448767,0,0,0,70,nan,nan,nan
313,27.3,0,2.7027192525352484,-15,0,0.6285393610547089,0,0.008260628837040844,0,0,0,70,nan,nan,nan
314,27.4,0,2.7655731886407193,-15,0,0.6285393610547089,0,0.008446727908198512,0,0,0,70,nan,nan,nan
315,27.5,0,2.82842712474619,-15,0,0.6285393610547089,0,0.008632415297754489,0,0,0,70,nan,nan,nan
316,27.6,0,2.891281060851661,-15,0,0.6285393610547089,0,0.008817681955567378,0,0,0,70,nan,nan,nan
317,27.7,0,2.9541349969571318,-15,0,0.6285393610547089,0,0.009002518852001644,0,0,0,70,nan,nan,nan
318,27.8,0,3.0169889330626027,-15,0,0.6285393610547089,0,0.009186916978367723,0,0,0,70,nan,nan,nan
319,27.9,0,3.0798428691680733,-15,0,0.6285393610547089,0,0.009370867347361084,0,0,0,70,nan,nan,nan
320,28.0,0,3.1426968052735442,-15,0,0.6285393610547089,0,0.009554360993500256,0,0,0,70,nan,nan,nan
321,28.1,0,3.205550741379015,-15,0,0.6285393610547089,0,0.0097373889735638,0,0,0,70,nan,nan,nan
322,28.2,0,3.2684046774844857,-15,0,0.6285393610547089,0,0.009919942367026178,0,0,0,70,nan,nan,nan
323,28.3,0,3.3312586135899567,-15,0,0.6285393610547089,0,0.010102012276492538,0,0,0,70,nan,nan,nan
324,28.4,0,3.3941125496954276,-15,0,0.6285393610547089,0,0.010283589828132355,0,0,0,70,nan,nan,nan
325,28.5,0,3.4569664858008986,-15,0,0.6285393610547089,0,0.010464666172111932,0,0,0,70,nan,nan,nan
326,28.6,0,3.5198204219063696,-15,0,0.6285393610547089,0,0.010645232483025721,0,0,0,70,nan,nan,nan
327,28.7,0,3.582674358011841,-15,0,0.6285393610547089,0,0.010825279960326471,0,0,0,70,nan,nan,nan
328,28.8,0,3.6455282941173115,-15,0,0.6285393610547089,0,0.011004799828754148,0,0,0,70,nan,nan,nan
329,28.9,0,3.7083822302227825,-15,0,0.6285393610547089,0,0.011183783338763627,0,0,0,70,nan,nan,nan
330,29.0,0,3.771236166328253,-15,0,0.6285393610547089,0,0.011362221766951138,0,0,0,70,nan,nan,nan
331,29.1,0,3.8340901024337244,-15,0,0.6285393610547089,0,0.011540106416479437,0,0,0,70,nan,nan,nan
332,29.2,0,3.896944038539195,-15,0,0.6285393610547089,0,0.011717428617501654,0,0,0,70,nan,nan,nan
333,29.3,0,3.9597979746446663,-15,0,0.6285393610547089,0,0.011894179727583885,0,0,0,70,nan,nan,nan
334,29.4,0,4.022651910750136,-15,0,0.6285393610547089,0,0.012070351132126374,0,0,0,70,nan,nan,nan
335,29.5,0,4.085505846855607,-15,0,0.6285393610547089,0,0.012245934244783409,0,0,0,70,nan,nan,nan
336,29.6,0,4.148359782961078,-15,0,0.6285393610547089,0,0.01242092050788179,0,0,0,70,nan,nan,nan
337,29.7,0,4.211213719066549,-15,0,0.6285393610547089,0,0.012595301392837927,0,0,0,70,nan,nan,nan
338,29.8,0,4.27406765517202,-15,0,0.6285393610547089,0,0.012769068400573494,0,0,0,70,nan,nan,nan
339,29.9,0,4.33692159127749,-15,0,0.6285393610547089,0,0.012942213061929683,0,0,0,70,nan,nan,nan
340,30.0,0,4.399775527382962,-15,0,0.6285393610547089,0,0.013114726938079975,0,0,0,70,nan,nan,nan
341,30.1,0,4.462629463488432,-15,0,0.6285393610547089,0,0.013286601620941425,0,0,0,70,nan,nan,nan
342,30.2,0,4.525483399593904,-15,0,0.6285393610547089,0,0.01345782873358447,0,0,0,70,nan,nan,nan
343,30.3,0,4.588337335699374,-15,0,0.6285393610547089,0,0.013628399930641206,0,0,0,70,nan,nan,nan
344,30.4,0,4.651191271804846,-15,0,0.6285393610547089,0,0.013798306898712122,0,0,0,70,nan,nan,nan
345,30.5,0,4.714045207910316,-15,0,0.6285393610547089,0,0.013967541356771307,0,0,0,70,nan,nan,nan
346,30.6,0,4.776899144015787,-15,0,0.6285393610547089,0,0.014136095056570024,0,0,0,70,nan,nan,nan
347,30.7,0,4.839753080121258,-15,0,0.6285393610547089,0,0.014303959783038743,0,0,0,70,nan,nan,nan
348,30.8,0,4.902607016226729,-15,0,0.6285393610547089,0,0.01447112735468751,0,0,0,70,nan,nan,nan
349,30.9,0,4.9654609523322,-15,0,0.6285393610547089,0,0.014637589624004724,0,0,0,70,nan,nan,nan
350,31.0,0,5.028314888437671,-15,0,0.6285393610547089,0,0.014803338477854224,0,0,0,70,nan,nan,nan
351,31.1,0,5.091168824543142,-15,0,0.6285393610547089,0,0.014968365837870711,0,0,0,70,nan,nan,nan
352,31.200000000000003,0,5.154022760648613,-15,0,0.6285393610547089,0,0.015132663660853475,0,0,0,70,nan,nan,nan
353,31.3,0,5.216876696754083,-15,0,0.6285393610547089,0,0.015296223939158414,0,0,0,70,nan,nan,nan
354,31.4,0,5.279730632859555,-15,0,0.6285393610547089,0,0.01545903870108831,0,0,0,70,nan,nan,nan
355,31.5,0,5.342584568965025,-15,0,0.6285393610547089,0,0.015621100011281367,0,0,0,70,nan,nan,nan
356,31.6,0,5.405438505070497,-15,0,0.6285393610547089,0,0.015782399971097955,0,0,0,70,nan,nan,nan
357,31.700000000000003,0,5.468292441175967,-15,0,0.6285393610547089,0,0.015942930719005603,0,0,0,70,nan,nan,nan
358,31.8,0,5.531146377281439,-15,0,0.6285393610547089,0,0.016102684430962126,0,0,0,70,nan,nan,nan
359,31.9,0,5.594000313386909,-15,0,0.6285393610547089,0,0.01626165332079698,0,0,0,70,nan,nan,nan
360,32.0,0,5.65685424949238,-15,0,0.6285393610547089,0,0.01641982964059075,0,0,0,70,nan,nan,nan
